board_size,game_time,agent_x_name,agent_o_name,agent_x_time,agent_o_time,winner
3,0.0002799034118652,RLAgent,Random Agent,1.9749999955820387e-05,6.616115570068359e-06,RLAgent
3,0.0002341270446777,RLAgent,Random Agent,2.1562500023719625e-05,6.4373016357421875e-06,RLAgent
3,0.0001928806304931,RLAgent,Random Agent,2.511100046831416e-05,7.510185241699219e-06,RLAgent
3,0.0002450942993164,RLAgent,Random Agent,2.344750032534648e-05,6.5962473551432294e-06,RLAgent
3,0.0002408027648925,RLAgent,Random Agent,2.354174989704916e-05,7.2320302327473956e-06,RLAgent
3,0.0001981258392333,RLAgent,Random Agent,2.511133334337501e-05,8.58306884765625e-06,RLAgent
3,0.0002431869506835,RLAgent,Random Agent,2.1280999817463453e-05,6.67572021484375e-06,RLAgent
3,0.0002849102020263,RLAgent,Random Agent,2.0124999900872352e-05,6.794929504394531e-06,RLAgent
3,0.0001938343048095,RLAgent,Random Agent,2.5471999833825976e-05,6.9141387939453125e-06,RLAgent
3,0.000187873840332,RLAgent,Random Agent,2.431933323047512e-05,7.033348083496094e-06,RLAgent
3,0.0002999305725097,RLAgent,Random Agent,2.1607999951811507e-05,6.854534149169922e-06,Draw
3,0.0002408027648925,RLAgent,Random Agent,2.2541750013260753e-05,6.9141387939453125e-06,RLAgent
3,0.0002808570861816,RLAgent,Random Agent,1.916640030685812e-05,6.735324859619141e-06,RLAgent
3,0.0002291202545166,RLAgent,Random Agent,2.088550036205561e-05,6.993611653645833e-06,RLAgent
3,0.000234842300415,RLAgent,Random Agent,2.1187750235185376e-05,6.67572021484375e-06,RLAgent
3,0.0002338886260986,RLAgent,Random Agent,2.1156249658815796e-05,7.152557373046875e-06,RLAgent
3,0.0002303123474121,RLAgent,Random Agent,1.9895999912478143e-05,7.0730845133463544e-06,RLAgent
3,0.0003120899200439,RLAgent,Random Agent,2.2933600121177733e-05,7.510185241699219e-06,Draw
3,0.0002989768981933,RLAgent,Random Agent,2.1874800222576595e-05,7.271766662597656e-06,RLAgent
3,0.000284194946289,RLAgent,Random Agent,1.947519958775956e-05,6.4373016357421875e-06,RLAgent
3,0.0002338886260986,RLAgent,Random Agent,2.149974989151815e-05,7.390975952148437e-06,RLAgent
3,0.000180959701538,RLAgent,Random Agent,2.1875333004572894e-05,7.033348083496094e-06,RLAgent
3,0.0001819133758544,RLAgent,Random Agent,2.2541666718704317e-05,7.62939453125e-06,RLAgent
3,0.0002732276916503,RLAgent,Random Agent,2.4239499907707796e-05,7.033348083496094e-06,Random Agent
3,0.0002901554107666,RLAgent,Random Agent,1.9700200209626927e-05,6.556510925292969e-06,RLAgent
3,0.000244140625,RLAgent,Random Agent,2.2697749955113977e-05,7.62939453125e-06,RLAgent
3,0.0002930164337158,RLAgent,Random Agent,2.9021250156802125e-05,6.9141387939453125e-06,RLAgent
3,0.0002059936523437,RLAgent,Random Agent,2.469433305426113e-05,6.9141387939453125e-06,RLAgent
3,0.0002110004425048,RLAgent,Random Agent,2.6819333167319808e-05,7.510185241699219e-06,RLAgent
3,0.0002839565277099,RLAgent,Random Agent,2.781249986583134e-05,7.390975952148437e-06,RLAgent
3,0.0002479553222656,RLAgent,Random Agent,2.3948250145622296e-05,7.2320302327473956e-06,RLAgent
3,0.0002100467681884,RLAgent,Random Agent,2.7222333301324397e-05,7.987022399902344e-06,RLAgent
3,0.0002541542053222,RLAgent,Random Agent,2.3896000129752792e-05,7.311503092447917e-06,RLAgent
3,0.0002470016479492,RLAgent,Random Agent,2.2968500161368866e-05,7.311503092447917e-06,RLAgent
3,0.0002398490905761,RLAgent,Random Agent,2.139599996553443e-05,7.2320302327473956e-06,RLAgent
3,0.0002319812774658,RLAgent,Random Agent,2.1676999722330947e-05,6.67572021484375e-06,RLAgent
3,0.0002980232238769,RLAgent,Random Agent,2.014159999816911e-05,6.973743438720703e-06,Draw
3,0.0002820491790771,RLAgent,Random Agent,1.9691799934662413e-05,6.973743438720703e-06,RLAgent
3,0.0002329349517822,RLAgent,Random Agent,2.0968999933757004e-05,6.9141387939453125e-06,RLAgent
3,0.0002880096435546,RLAgent,Random Agent,1.9933199837396387e-05,6.556510925292969e-06,Draw
3,0.0002927780151367,RLAgent,Random Agent,2.067500008706702e-05,6.9141387939453125e-06,Draw
3,0.0002250671386718,RLAgent,Random Agent,2.0479249997151783e-05,6.5962473551432294e-06,RLAgent
3,0.0001797676086425,RLAgent,Random Agent,2.2124666732755333e-05,7.033348083496094e-06,RLAgent
3,0.0002040863037109,RLAgent,Random Agent,2.5027666803604617e-05,7.390975952148437e-06,RLAgent
3,0.0002810955047607,RLAgent,Random Agent,2.6458249976712978e-05,8.026758829752604e-06,RLAgent
3,0.0002708435058593,RLAgent,Random Agent,2.5510500108794076e-05,7.62939453125e-06,RLAgent
3,0.0003101825714111,RLAgent,Random Agent,2.1424999977170957e-05,6.794929504394531e-06,Draw
3,0.0001981258392333,RLAgent,Random Agent,2.4971999967722997e-05,7.510185241699219e-06,RLAgent
3,0.0002548694610595,RLAgent,Random Agent,2.313550021426636e-05,7.62939453125e-06,RLAgent
3,0.0003111362457275,RLAgent,Random Agent,2.2991799960436764e-05,7.092952728271484e-06,RLAgent
3,0.0002119541168212,RLAgent,Random Agent,2.702800005257207e-05,8.344650268554688e-06,RLAgent
3,0.0002071857452392,RLAgent,Random Agent,2.6221666909502044e-05,6.9141387939453125e-06,RLAgent
3,0.0001909732818603,RLAgent,Random Agent,2.433333308241951e-05,7.390975952148437e-06,RLAgent
3,0.0001819133758544,RLAgent,Random Agent,2.3958666740024153e-05,7.510185241699219e-06,RLAgent
3,0.000180959701538,RLAgent,Random Agent,2.205566640138083e-05,7.033348083496094e-06,RLAgent
3,0.0002369880676269,RLAgent,Random Agent,2.040649974333064e-05,6.993611653645833e-06,RLAgent
3,0.0002329349517822,RLAgent,Random Agent,2.1374999732870492e-05,6.9141387939453125e-06,RLAgent
3,0.0001847743988037,RLAgent,Random Agent,2.323633331495027e-05,7.390975952148437e-06,RLAgent
3,0.000277042388916,RLAgent,Random Agent,1.8958400141855235e-05,6.735324859619141e-06,RLAgent
3,0.0002608299255371,RLAgent,Random Agent,2.1937749806966167e-05,7.212162017822266e-06,Random Agent
3,0.0001881122589111,RLAgent,Random Agent,2.5986333639593795e-05,7.510185241699219e-06,RLAgent
3,0.0002329349517822,RLAgent,Random Agent,2.112525021402689e-05,7.54992167154948e-06,RLAgent
3,0.0002999305725097,RLAgent,Random Agent,2.2108200028014835e-05,7.033348083496094e-06,Draw
3,0.0003039836883544,RLAgent,Random Agent,2.1949800066067836e-05,7.331371307373047e-06,RLAgent
3,0.0002510547637939,RLAgent,Random Agent,2.3208249785966473e-05,7.0730845133463544e-06,RLAgent
3,0.0003130435943603,RLAgent,Random Agent,2.2824799998488743e-05,7.212162017822266e-06,Draw
3,0.0002732276916503,RLAgent,Random Agent,2.52394997914962e-05,9.059906005859377e-06,RLAgent
3,0.0001900196075439,RLAgent,Random Agent,2.472233306131481e-05,7.987022399902344e-06,RLAgent
3,0.0002439022064208,RLAgent,Random Agent,2.1833500341017494e-05,7.390975952148437e-06,RLAgent
3,0.0003049373626708,RLAgent,Random Agent,2.3116400188882836e-05,7.331371307373047e-06,RLAgent
3,0.0002448558807373,RLAgent,Random Agent,2.228150015071151e-05,6.9141387939453125e-06,RLAgent
3,0.0001940727233886,RLAgent,Random Agent,2.4958333597169254e-05,6.9141387939453125e-06,RLAgent
3,0.0002481937408447,RLAgent,Random Agent,2.2843750230094884e-05,6.5962473551432294e-06,RLAgent
3,0.0002710819244384,RLAgent,Random Agent,2.5333250050607603e-05,8.265177408854166e-06,RLAgent
3,0.0003037452697753,RLAgent,Random Agent,2.1441799981403163e-05,7.212162017822266e-06,Draw
3,0.0003042221069335,RLAgent,Random Agent,2.1166599981370383e-05,7.510185241699219e-06,Draw
3,0.0002961158752441,RLAgent,Random Agent,2.1574799939116927e-05,7.033348083496094e-06,Draw
3,0.0001790523529052,RLAgent,Random Agent,2.222233373079992e-05,6.9141387939453125e-06,RLAgent
3,0.0002901554107666,RLAgent,Random Agent,1.9933200019295327e-05,6.67572021484375e-06,Draw
3,0.000234842300415,RLAgent,Random Agent,2.0895500028927927e-05,6.67572021484375e-06,RLAgent
3,0.0001819133758544,RLAgent,Random Agent,2.3305333343159873e-05,7.033348083496094e-06,RLAgent
3,0.0002849102020263,RLAgent,Random Agent,1.9891600095434116e-05,7.212162017822266e-06,RLAgent
3,0.0001919269561767,RLAgent,Random Agent,2.32633334841618e-05,7.748603820800781e-06,RLAgent
3,0.0002360343933105,RLAgent,Random Agent,2.180224964831723e-05,7.0730845133463544e-06,RLAgent
3,0.0002398490905761,RLAgent,Random Agent,2.3031249838822987e-05,6.993611653645833e-06,RLAgent
3,0.000288963317871,RLAgent,Random Agent,2.773949972834089e-05,8.344650268554688e-06,RLAgent
3,0.0002140998840332,RLAgent,Random Agent,2.9180666691293784e-05,7.033348083496094e-06,RLAgent
3,0.0002839565277099,RLAgent,Random Agent,2.561449991844711e-05,7.788340250651041e-06,RLAgent
3,0.00018310546875,RLAgent,Random Agent,2.4125333159948543e-05,7.033348083496094e-06,RLAgent
3,0.0002510547637939,RLAgent,Random Agent,2.3989500050447532e-05,7.311503092447917e-06,RLAgent
3,0.00030517578125,RLAgent,Random Agent,2.1733600078732707e-05,7.987022399902344e-06,RLAgent
3,0.0003139972686767,RLAgent,Random Agent,2.279999971506186e-05,7.510185241699219e-06,Draw
3,0.0002470016479492,RLAgent,Random Agent,2.2135249764687615e-05,6.67572021484375e-06,RLAgent
3,0.0002660751342773,RLAgent,Random Agent,2.536449983381317e-05,6.993611653645833e-06,RLAgent
3,0.0002989768981933,RLAgent,Random Agent,2.1316600032150747e-05,6.854534149169922e-06,RLAgent
3,0.0001847743988037,RLAgent,Random Agent,2.3277999995722592e-05,7.510185241699219e-06,RLAgent
3,0.000180959701538,RLAgent,Random Agent,2.2389000453889217e-05,6.9141387939453125e-06,RLAgent
3,0.0002357959747314,RLAgent,Random Agent,2.0677000065916214e-05,7.311503092447917e-06,RLAgent
3,0.0002508163452148,RLAgent,Random Agent,2.2999999828243745e-05,7.54992167154948e-06,RLAgent
3,0.0001940727233886,RLAgent,Random Agent,2.4402666592019766e-05,6.9141387939453125e-06,RLAgent
3,0.000298261642456,RLAgent,Random Agent,1.96668002899969e-05,8.225440979003906e-06,Draw
3,0.0001802444458007,RLAgent,Random Agent,2.23333333148427e-05,7.390975952148437e-06,RLAgent
3,0.0002310276031494,RLAgent,Random Agent,2.132300005541765e-05,6.993611653645833e-06,RLAgent
3,0.0002319812774658,RLAgent,Random Agent,2.0676999838542542e-05,6.5962473551432294e-06,RLAgent
3,0.000227928161621,RLAgent,Random Agent,2.096849948429735e-05,7.0730845133463544e-06,RLAgent
3,0.0002920627593994,RLAgent,Random Agent,2.016660018853145e-05,7.092952728271484e-06,RLAgent
3,0.0002567768096923,RLAgent,Random Agent,2.25832498017553e-05,6.9141387939453125e-06,RLAgent
3,0.0002369880676269,RLAgent,Random Agent,2.139574985449144e-05,7.0730845133463544e-06,RLAgent
3,0.0002851486206054,RLAgent,Random Agent,2.5260499796786465e-05,8.900960286458334e-06,RLAgent
3,0.0002930164337158,RLAgent,Random Agent,2.0791400311281903e-05,7.331371307373047e-06,RLAgent
3,0.0002460479736328,RLAgent,Random Agent,2.295824992870621e-05,7.0730845133463544e-06,RLAgent
3,0.0002398490905761,RLAgent,Random Agent,2.093774992317776e-05,6.198883056640625e-06,RLAgent
3,0.0002920627593994,RLAgent,Random Agent,2.0733200108224993e-05,6.973743438720703e-06,RLAgent
3,0.0003809928894042,RLAgent,Random Agent,2.849140018952312e-05,8.463859558105469e-06,RLAgent
3,0.0001931190490722,RLAgent,Random Agent,2.3958667043189052e-05,7.510185241699219e-06,RLAgent
3,0.0001850128173828,RLAgent,Random Agent,2.3555666909184463e-05,7.033348083496094e-06,RLAgent
3,0.0002291202545166,RLAgent,Random Agent,2.1551999907387653e-05,6.9141387939453125e-06,RLAgent
3,0.0003178119659423,RLAgent,Random Agent,2.313320019311505e-05,6.9141387939453125e-06,Draw
3,0.0001800060272216,RLAgent,Random Agent,2.2292000115461025e-05,7.510185241699219e-06,RLAgent
3,0.0002288818359375,RLAgent,Random Agent,2.100000028804061e-05,6.9141387939453125e-06,RLAgent
3,0.0001850128173828,RLAgent,Random Agent,2.363866648617356e-05,7.390975952148437e-06,RLAgent
3,0.0001828670501708,RLAgent,Random Agent,2.405566647212254e-05,7.033348083496094e-06,RLAgent
3,0.0002329349517822,RLAgent,Random Agent,2.137475030394853e-05,6.993611653645833e-06,RLAgent
3,0.0002448558807373,RLAgent,Random Agent,2.2906250023879693e-05,6.67572021484375e-06,RLAgent
3,0.0002288818359375,RLAgent,Random Agent,2.0322749833212583e-05,6.993611653645833e-06,RLAgent
3,0.000284194946289,RLAgent,Random Agent,2.0616599977074655e-05,6.377696990966797e-06,RLAgent
3,0.0002310276031494,RLAgent,Random Agent,2.137474984920118e-05,6.67572021484375e-06,RLAgent
3,0.0002989768981933,RLAgent,Random Agent,2.144140034943121e-05,6.973743438720703e-06,Draw
3,0.0001890659332275,RLAgent,Random Agent,2.312499964318704e-05,6.4373016357421875e-06,RLAgent
3,0.0002386569976806,RLAgent,Random Agent,2.1906499796386925e-05,7.0730845133463544e-06,RLAgent
3,0.0002920627593994,RLAgent,Random Agent,1.9749800230783876e-05,7.152557373046875e-06,RLAgent
3,0.000227928161621,RLAgent,Random Agent,2.6541666557022836e-05,8.026758829752604e-06,Random Agent
3,0.0002110004425048,RLAgent,Random Agent,2.697233351985536e-05,7.987022399902344e-06,RLAgent
3,0.0002520084381103,RLAgent,Random Agent,2.3260500029209652e-05,7.470448811848958e-06,RLAgent
3,0.0001828670501708,RLAgent,Random Agent,2.393099991119622e-05,6.556510925292969e-06,RLAgent
3,0.0002498626708984,RLAgent,Random Agent,2.3322750166698825e-05,7.470448811848958e-06,RLAgent
3,0.0001850128173828,RLAgent,Random Agent,2.4569666190169908e-05,7.033348083496094e-06,RLAgent
3,0.0001828670501708,RLAgent,Random Agent,2.2638667057132505e-05,7.510185241699219e-06,RLAgent
3,0.0002298355102539,RLAgent,Random Agent,2.02815003831347e-05,6.4373016357421875e-06,RLAgent
3,0.0002429485321044,RLAgent,Random Agent,2.102074995491421e-05,7.390975952148437e-06,RLAgent
3,0.0002892017364501,RLAgent,Random Agent,2.087459979520645e-05,6.318092346191406e-06,RLAgent
3,0.000180959701538,RLAgent,Random Agent,2.2138666887864627e-05,7.510185241699219e-06,RLAgent
3,0.0002539157867431,RLAgent,Random Agent,2.108350008711568e-05,6.9141387939453125e-06,Random Agent
3,0.0001850128173828,RLAgent,Random Agent,2.2249666471907403e-05,7.390975952148437e-06,RLAgent
3,0.0002341270446777,RLAgent,Random Agent,2.1333249833332957e-05,7.0730845133463544e-06,RLAgent
3,0.0001769065856933,RLAgent,Random Agent,2.1888333625004936e-05,6.9141387939453125e-06,RLAgent
3,0.0002849102020263,RLAgent,Random Agent,1.923340023495257e-05,6.735324859619141e-06,Draw
3,0.0002460479736328,RLAgent,Random Agent,2.1947750383333187e-05,7.54992167154948e-06,RLAgent
3,0.0003008842468261,RLAgent,Random Agent,2.1507999917957932e-05,7.510185241699219e-06,Draw
3,0.0002229213714599,RLAgent,Random Agent,2.8402666733503185e-05,7.867813110351562e-06,RLAgent
3,0.0002510547637939,RLAgent,Random Agent,2.4583249796705783e-05,7.62939453125e-06,RLAgent
3,0.0001931190490722,RLAgent,Random Agent,2.4041999495238997e-05,7.510185241699219e-06,RLAgent
3,0.0003001689910888,RLAgent,Random Agent,2.1491999905265403e-05,7.450580596923828e-06,Draw
3,0.0001940727233886,RLAgent,Random Agent,2.4249666845814016e-05,6.556510925292969e-06,RLAgent
3,0.0002548694610595,RLAgent,Random Agent,2.3708249727860675e-05,7.2320302327473956e-06,RLAgent
3,0.0002388954162597,RLAgent,Random Agent,2.192724991800787e-05,7.311503092447917e-06,RLAgent
3,0.0001883506774902,RLAgent,Random Agent,2.4138666655441437e-05,7.033348083496094e-06,RLAgent
3,0.0001871585845947,RLAgent,Random Agent,2.484733310363178e-05,7.748603820800781e-06,RLAgent
3,0.0002360343933105,RLAgent,Random Agent,2.1437499981402652e-05,6.993611653645833e-06,RLAgent
3,0.0002329349517822,RLAgent,Random Agent,2.1999999717081664e-05,6.5962473551432294e-06,RLAgent
3,0.0002748966217041,RLAgent,Random Agent,1.954160015884554e-05,6.794929504394531e-06,RLAgent
3,0.0002241134643554,RLAgent,Random Agent,2.089575036734459e-05,7.311503092447917e-06,RLAgent
3,0.0001869201660156,RLAgent,Random Agent,2.2957999438707095e-05,7.152557373046875e-06,RLAgent
3,0.0001921653747558,RLAgent,Random Agent,2.4430666599073447e-05,7.033348083496094e-06,RLAgent
3,0.0002548694610595,RLAgent,Random Agent,2.136424973286921e-05,6.794929504394531e-06,Random Agent
3,0.0002200603485107,RLAgent,Random Agent,2.060449969576439e-05,6.67572021484375e-06,RLAgent
3,0.0002281665802001,RLAgent,Random Agent,2.112474976456724e-05,6.357828776041667e-06,RLAgent
3,0.0002291202545166,RLAgent,Random Agent,2.0062250314367706e-05,6.834665934244792e-06,RLAgent
3,0.000187873840332,RLAgent,Random Agent,2.340299973487466e-05,6.556510925292969e-06,RLAgent
3,0.0001959800720214,RLAgent,Random Agent,2.384700019320007e-05,8.106231689453125e-06,RLAgent
3,0.0002369880676269,RLAgent,Random Agent,2.1812249997310573e-05,7.0730845133463544e-06,RLAgent
3,0.0001857280731201,RLAgent,Random Agent,2.5097000010039967e-05,7.033348083496094e-06,RLAgent
3,0.0002458095550537,RLAgent,Random Agent,2.2801999875809997e-05,6.7551930745442706e-06,RLAgent
3,0.0002949237823486,RLAgent,Random Agent,2.797949991872883e-05,8.265177408854166e-06,RLAgent
3,0.0002000331878662,RLAgent,Random Agent,2.4958000115778606e-05,7.390975952148437e-06,RLAgent
3,0.000237226486206,RLAgent,Random Agent,2.322949967492605e-05,6.5962473551432294e-06,RLAgent
3,0.0002989768981933,RLAgent,Random Agent,2.7969000257144216e-05,9.69568888346354e-06,RLAgent
3,0.0001988410949707,RLAgent,Random Agent,2.511100016514926e-05,6.9141387939453125e-06,RLAgent
3,0.0002439022064208,RLAgent,Random Agent,2.390649979133741e-05,6.7551930745442706e-06,RLAgent
3,0.0001800060272216,RLAgent,Random Agent,2.2222000249409273e-05,7.033348083496094e-06,RLAgent
3,0.0002980232238769,RLAgent,Random Agent,2.121680008713156e-05,6.67572021484375e-06,Draw
3,0.0002331733703613,RLAgent,Random Agent,2.2052249960324843e-05,6.7551930745442706e-06,RLAgent
3,0.0002329349517822,RLAgent,Random Agent,2.1031250071246177e-05,7.390975952148437e-06,RLAgent
3,0.0002288818359375,RLAgent,Random Agent,2.082300011352345e-05,6.993611653645833e-06,RLAgent
3,0.0002398490905761,RLAgent,Random Agent,2.158325014534057e-05,7.0730845133463544e-06,RLAgent
3,0.0001740455627441,RLAgent,Random Agent,2.154166668333346e-05,7.033348083496094e-06,RLAgent
3,0.0002877712249755,RLAgent,Random Agent,2.078359993902268e-05,6.973743438720703e-06,RLAgent
3,0.00018310546875,RLAgent,Random Agent,2.2791666500173353e-05,7.033348083496094e-06,RLAgent
3,0.000180959701538,RLAgent,Random Agent,2.352800038352143e-05,7.033348083496094e-06,RLAgent
3,0.0002498626708984,RLAgent,Random Agent,2.302100006090768e-05,6.993611653645833e-06,RLAgent
3,0.000288963317871,RLAgent,Random Agent,2.587525000308233e-05,9.059906005859377e-06,RLAgent
3,0.0002398490905761,RLAgent,Random Agent,2.232275028291042e-05,7.2320302327473956e-06,RLAgent
3,0.0003228187561035,RLAgent,Random Agent,2.3149999833549373e-05,7.271766662597656e-06,Draw
3,0.0003442764282226,RLAgent,Random Agent,2.370000020164298e-05,8.285045623779297e-06,Draw
3,0.0002930164337158,RLAgent,Random Agent,2.933349992417789e-05,7.2320302327473956e-06,RLAgent
3,0.0002050399780273,RLAgent,Random Agent,2.925000020089404e-05,6.9141387939453125e-06,RLAgent
3,0.0003619194030761,RLAgent,Random Agent,2.550859990151366e-05,9.238719940185549e-06,RLAgent
3,0.0002830028533935,RLAgent,Random Agent,1.9425000027695204e-05,7.033348083496094e-06,RLAgent
3,0.0002830028533935,RLAgent,Random Agent,1.952499987964984e-05,6.67572021484375e-06,RLAgent
3,0.0001792907714843,RLAgent,Random Agent,2.193066635906386e-05,6.556510925292969e-06,RLAgent
3,0.0002839565277099,RLAgent,Random Agent,1.941659993462963e-05,6.556510925292969e-06,RLAgent
3,0.0002319812774658,RLAgent,Random Agent,2.2041749843992875e-05,6.357828776041667e-06,RLAgent
3,0.0002360343933105,RLAgent,Random Agent,2.1031249616498823e-05,6.7551930745442706e-06,RLAgent
3,0.0002360343933105,RLAgent,Random Agent,2.126024992321618e-05,6.993611653645833e-06,RLAgent
3,0.0002899169921875,RLAgent,Random Agent,1.9641600010800177e-05,6.794929504394531e-06,Draw
3,0.000288963317871,RLAgent,Random Agent,1.9416600116528572e-05,6.67572021484375e-06,RLAgent
3,0.0001859664916992,RLAgent,Random Agent,2.2124999910981085e-05,7.033348083496094e-06,RLAgent
3,0.00018310546875,RLAgent,Random Agent,2.2027666697492048e-05,7.033348083496094e-06,RLAgent
3,0.0001869201660156,RLAgent,Random Agent,2.444399979140144e-05,6.9141387939453125e-06,RLAgent
3,0.0001857280731201,RLAgent,Random Agent,2.38056666906535e-05,6.556510925292969e-06,RLAgent
3,0.0002408027648925,RLAgent,Random Agent,2.2281000383372884e-05,7.0730845133463544e-06,RLAgent
3,0.0002548694610595,RLAgent,Random Agent,2.4062750071607297e-05,7.2320302327473956e-06,RLAgent
3,0.0002408027648925,RLAgent,Random Agent,2.2968750045038178e-05,6.357828776041667e-06,RLAgent
3,0.000190258026123,RLAgent,Random Agent,2.422233319521183e-05,7.033348083496094e-06,RLAgent
3,0.0002319812774658,RLAgent,Random Agent,2.117700000781042e-05,6.993611653645833e-06,RLAgent
3,0.0002400875091552,RLAgent,Random Agent,2.0697749960163492e-05,6.5962473551432294e-06,RLAgent
3,0.0002455711364746,RLAgent,Random Agent,2.344774998164212e-05,7.0730845133463544e-06,RLAgent
3,0.0002391338348388,RLAgent,Random Agent,2.2634999822912505e-05,7.2320302327473956e-06,RLAgent
3,0.0002298355102539,RLAgent,Random Agent,2.1114750097694923e-05,7.0730845133463544e-06,RLAgent
3,0.0002508163452148,RLAgent,Random Agent,2.134374972229125e-05,6.496906280517578e-06,Random Agent
3,0.0002229213714599,RLAgent,Random Agent,2.1020750182287884e-05,7.311503092447917e-06,RLAgent
3,0.0001790523529052,RLAgent,Random Agent,2.262466690202321e-05,7.033348083496094e-06,RLAgent
3,0.0001778602600097,RLAgent,Random Agent,2.286100000977361e-05,7.033348083496094e-06,RLAgent
3,0.0001780986785888,RLAgent,Random Agent,2.219433311741644e-05,7.033348083496094e-06,RLAgent
3,0.0002810955047607,RLAgent,Random Agent,1.899979997688206e-05,6.735324859619141e-06,RLAgent
3,0.0001749992370605,RLAgent,Random Agent,2.2694666768074967e-05,6.4373016357421875e-06,RLAgent
3,0.0002942085266113,RLAgent,Random Agent,2.0991599922126624e-05,6.4373016357421875e-06,Draw
3,0.0002281665802001,RLAgent,Random Agent,2.1260500034259167e-05,6.357828776041667e-06,RLAgent
3,0.0002601146697998,RLAgent,Random Agent,2.37295000715676e-05,7.2320302327473956e-06,RLAgent
3,0.000187873840332,RLAgent,Random Agent,2.4527999812562484e-05,7.390975952148437e-06,RLAgent
3,0.0002980232238769,RLAgent,Random Agent,2.1533600011025557e-05,7.092952728271484e-06,RLAgent
3,0.0002429485321044,RLAgent,Random Agent,2.2541499902217765e-05,6.9141387939453125e-06,RLAgent
3,0.0002620220184326,RLAgent,Random Agent,2.281249976476829e-05,7.708867390950521e-06,RLAgent
3,0.0002491474151611,RLAgent,Random Agent,2.3718499733149656e-05,7.470448811848958e-06,RLAgent
3,0.0001840591430664,RLAgent,Random Agent,2.3361333660432138e-05,7.033348083496094e-06,RLAgent
3,0.0003268718719482,RLAgent,Random Agent,3.010449995599629e-05,8.344650268554688e-06,RLAgent
3,0.0003368854522705,RLAgent,Random Agent,2.343340038351016e-05,7.450580596923828e-06,Draw
3,0.00030517578125,RLAgent,Random Agent,2.254999981232686e-05,7.212162017822266e-06,Draw
3,0.0002329349517822,RLAgent,Random Agent,2.108350008711568e-05,6.993611653645833e-06,RLAgent
3,0.0002386569976806,RLAgent,Random Agent,2.226049991804757e-05,7.0730845133463544e-06,RLAgent
3,0.0001749992370605,RLAgent,Random Agent,2.2763999974510323e-05,6.556510925292969e-06,RLAgent
3,0.0001850128173828,RLAgent,Random Agent,2.27223335969029e-05,7.390975952148437e-06,RLAgent
3,0.0002369880676269,RLAgent,Random Agent,2.112499987561023e-05,7.311503092447917e-06,RLAgent
3,0.0002880096435546,RLAgent,Random Agent,2.0166799913567957e-05,6.794929504394531e-06,RLAgent
3,0.0001771450042724,RLAgent,Random Agent,2.2958333526427548e-05,7.033348083496094e-06,RLAgent
3,0.0002319812774658,RLAgent,Random Agent,2.060450015051174e-05,6.5962473551432294e-06,RLAgent
3,0.000176191329956,RLAgent,Random Agent,2.2444333202050377e-05,6.556510925292969e-06,RLAgent
3,0.0001940727233886,RLAgent,Random Agent,2.343066626053769e-05,6.556510925292969e-06,RLAgent
3,0.0002009868621826,RLAgent,Random Agent,2.3971999932352144e-05,7.62939453125e-06,RLAgent
3,0.0001866817474365,RLAgent,Random Agent,2.258333370264154e-05,7.390975952148437e-06,RLAgent
3,0.0001900196075439,RLAgent,Random Agent,2.352766659896588e-05,7.033348083496094e-06,RLAgent
3,0.0002529621124267,RLAgent,Random Agent,2.5979250267482712e-05,7.311503092447917e-06,RLAgent
3,0.0002586841583251,RLAgent,Random Agent,2.4510000002919696e-05,6.357828776041667e-06,RLAgent
3,0.0002679824829101,RLAgent,Random Agent,2.338524996048363e-05,8.58306884765625e-06,RLAgent
3,0.0002338886260986,RLAgent,Random Agent,2.1385749960245448e-05,6.67572021484375e-06,RLAgent
3,0.0001990795135498,RLAgent,Random Agent,2.511166682476566e-05,7.510185241699219e-06,RLAgent
3,0.0002429485321044,RLAgent,Random Agent,2.2843500119051896e-05,6.834665934244792e-06,RLAgent
3,0.0001821517944335,RLAgent,Random Agent,2.220833327252573e-05,6.556510925292969e-06,RLAgent
3,0.0001759529113769,RLAgent,Random Agent,2.2680666916130576e-05,6.9141387939453125e-06,RLAgent
3,0.0001747608184814,RLAgent,Random Agent,2.1916333025728815e-05,6.556510925292969e-06,RLAgent
3,0.0002939701080322,RLAgent,Random Agent,2.0216799930494746e-05,6.9141387939453125e-06,Draw
3,0.000291109085083,RLAgent,Random Agent,2.0433400095498655e-05,6.735324859619141e-06,Draw
3,0.0001778602600097,RLAgent,Random Agent,2.2264000108407345e-05,7.033348083496094e-06,RLAgent
3,0.0002880096435546,RLAgent,Random Agent,2.017500009969808e-05,7.033348083496094e-06,Draw
3,0.0001769065856933,RLAgent,Random Agent,2.143066679612578e-05,6.318092346191406e-06,RLAgent
3,0.0002307891845703,RLAgent,Random Agent,2.0822749775106782e-05,7.311503092447917e-06,RLAgent
3,0.0002849102020263,RLAgent,Random Agent,1.96331999177346e-05,6.973743438720703e-06,Draw
3,0.0001792907714843,RLAgent,Random Agent,2.2611000228304572e-05,7.510185241699219e-06,RLAgent
3,0.0001840591430664,RLAgent,Random Agent,2.313866662007058e-05,7.62939453125e-06,RLAgent
3,0.0002400875091552,RLAgent,Random Agent,2.2739500082025188e-05,6.4373016357421875e-06,RLAgent
3,0.0002329349517822,RLAgent,Random Agent,2.0624999933716023e-05,6.7551930745442706e-06,RLAgent
